;Australia_Total;Austria_Total;Belgium_Total;Canada_Total;Czech Republic_Total;Denmark_Total;Finland_Total;France_Total;Germany_Total;Greece_Total;Ireland_Total;Italy_Total;Japan_Total;Korea_Total;Netherlands_Total;New Zealand_Total;Norway_Total;Portugal_Total;Slovenia_Total;Spain_Total;Sweden_Total;Switzerland_Total;United Kingdom_Total;United States_Total;Australia_Foreign;Austria_Foreign;Belgium_Foreign;Canada_Foreign;Czech Republic_Foreign;Denmark_Foreign;Finland_Foreign;France_Foreign;Germany_Foreign;Greece_Foreign;Ireland_Foreign;Italy_Foreign;Japan_Foreign;Korea_Foreign;Netherlands_Foreign;New Zealand_Foreign;Norway_Foreign;Portugal_Foreign;Slovenia_Foreign;Spain_Foreign;Sweden_Foreign;Switzerland_Foreign;United Kingdom_Foreign;United States_Foreign;Australia_ForeignOfficial;Austria_ForeignOfficial;Belgium_ForeignOfficial;Canada_ForeignOfficial;Czech Republic_ForeignOfficial;Denmark_ForeignOfficial;Finland_ForeignOfficial;France_ForeignOfficial;Germany_ForeignOfficial;Greece_ForeignOfficial;Ireland_ForeignOfficial;Italy_ForeignOfficial;Japan_ForeignOfficial;Korea_ForeignOfficial;Netherlands_ForeignOfficial;New Zealand_ForeignOfficial;Norway_ForeignOfficial;Portugal_ForeignOfficial;Slovenia_ForeignOfficial;Spain_ForeignOfficial;Sweden_ForeignOfficial;Switzerland_ForeignOfficial;United Kingdom_ForeignOfficial;United States_ForeignOfficial;Australia_ForeignBank;Austria_ForeignBank;Belgium_ForeignBank;Canada_ForeignBank;Czech Republic_ForeignBank;Denmark_ForeignBank;Finland_ForeignBank;France_ForeignBank;Germany_ForeignBank;Greece_ForeignBank;Ireland_ForeignBank;Italy_ForeignBank;Japan_ForeignBank;Korea_ForeignBank;Netherlands_ForeignBank;New Zealand_ForeignBank;Norway_ForeignBank;Portugal_ForeignBank;Slovenia_ForeignBank;Spain_ForeignBank;Sweden_ForeignBank;Switzerland_ForeignBank;United Kingdom_ForeignBank;United States_ForeignBank;Australia_ForeignNonbank;Austria_ForeignNonbank;Belgium_ForeignNonbank;Canada_ForeignNonbank;Czech Republic_ForeignNonbank;Denmark_ForeignNonbank;Finland_ForeignNonbank;France_ForeignNonbank;Germany_ForeignNonbank;Greece_ForeignNonbank;Ireland_ForeignNonbank;Italy_ForeignNonbank;Japan_ForeignNonbank;Korea_ForeignNonbank;Netherlands_ForeignNonbank;New Zealand_ForeignNonbank;Norway_ForeignNonbank;Portugal_ForeignNonbank;Slovenia_ForeignNonbank;Spain_ForeignNonbank;Sweden_ForeignNonbank;Switzerland_ForeignNonbank;United Kingdom_ForeignNonbank;United States_ForeignNonbank;Australia_Domestic;Austria_Domestic;Belgium_Domestic;Canada_Domestic;Czech Republic_Domestic;Denmark_Domestic;Finland_Domestic;France_Domestic;Germany_Domestic;Greece_Domestic;Ireland_Domestic;Italy_Domestic;Japan_Domestic;Korea_Domestic;Netherlands_Domestic;New Zealand_Domestic;Norway_Domestic;Portugal_Domestic;Slovenia_Domestic;Spain_Domestic;Sweden_Domestic;Switzerland_Domestic;United Kingdom_Domestic;United States_Domestic;Australia_DomesticCentralBank;Austria_DomesticCentralBank;Belgium_DomesticCentralBank;Canada_DomesticCentralBank;Czech Republic_DomesticCentralBank;Denmark_DomesticCentralBank;Finland_DomesticCentralBank;France_DomesticCentralBank;Germany_DomesticCentralBank;Greece_DomesticCentralBank;Ireland_DomesticCentralBank;Italy_DomesticCentralBank;Japan_DomesticCentralBank;Korea_DomesticCentralBank;Netherlands_DomesticCentralBank;New Zealand_DomesticCentralBank;Norway_DomesticCentralBank;Portugal_DomesticCentralBank;Slovenia_DomesticCentralBank;Spain_DomesticCentralBank;Sweden_DomesticCentralBank;Switzerland_DomesticCentralBank;United Kingdom_DomesticCentralBank;United States_DomesticCentralBank;Australia_DomesticBank;Austria_DomesticBank;Belgium_DomesticBank;Canada_DomesticBank;Czech Republic_DomesticBank;Denmark_DomesticBank;Finland_DomesticBank;France_DomesticBank;Germany_DomesticBank;Greece_DomesticBank;Ireland_DomesticBank;Italy_DomesticBank;Japan_DomesticBank;Korea_DomesticBank;Netherlands_DomesticBank;New Zealand_DomesticBank;Norway_DomesticBank;Portugal_DomesticBank;Slovenia_DomesticBank;Spain_DomesticBank;Sweden_DomesticBank;Switzerland_DomesticBank;United Kingdom_DomesticBank;United States_DomesticBank;Australia_DomesticNonbank;Austria_DomesticNonbank;Belgium_DomesticNonbank;Canada_DomesticNonbank;Czech Republic_DomesticNonbank;Denmark_DomesticNonbank;Finland_DomesticNonbank;France_DomesticNonbank;Germany_DomesticNonbank;Greece_DomesticNonbank;Ireland_DomesticNonbank;Italy_DomesticNonbank;Japan_DomesticNonbank;Korea_DomesticNonbank;Netherlands_DomesticNonbank;New Zealand_DomesticNonbank;Norway_DomesticNonbank;Portugal_DomesticNonbank;Slovenia_DomesticNonbank;Spain_DomesticNonbank;Sweden_DomesticNonbank;Switzerland_DomesticNonbank;United Kingdom_DomesticNonbank;United States_DomesticNonbank
2014Q1;458.971;266.667;435.366;1478.927;1838.037;938.919;127.385;2048.244;2210.656;320.73;215.004;2188.787;991446.7;540506.9;445.552;78.07;945.024;230.292;28.19;1053.638;1578.299;191.872;1539.787;16450.633;213.702;201.265;233.349;359.004;609.235;312.821;94.293;1017.222;1289.088;272.901;128.414;708.953;86970.356;67014.508;250.708;43.137;357.697;155.616;18.965;394.377;563.977;30.075;419.454;5319.838;160.952;39.036;44.979;182.542;85.745;196.894;30.617;395.193;736.752;247.623;85.937;103.461;33828.544;37953.652;122.873;5.974;176.546;109.059;2.09;51.837;275.255;18.067;195.896;4053.8;3.98;37.888;63.633;28.361;161.521;22.024;21.012;126.157;136.763;18.662;7.113;142.1;2860.822;9564.264;58.745;0.967;29.711;14.555;3.453;45.492;84.207;8.435;17.781;279.505;48.77;124.34099999999998;124.737;148.10100000000003;361.96900000000005;93.90300000000002;42.664;495.872;415.573;6.616000000000021;35.36399999999999;463.39199999999994;50280.99;19496.592;69.09;36.196;151.44;32.00200000000002;13.422;297.048;204.515;3.5729999999999986;205.77700000000002;986.5329999999996;245.269;65.40199999999999;202.017;1119.9229999999998;1228.8020000000001;626.098;33.092;1031.0220000000002;921.568;47.82900000000001;86.59;1479.8339999999998;904476.3439999999;473492.392;194.84400000000002;34.93299999999999;587.327;74.67599999999999;9.225000000000001;659.261;1014.322;161.79700000000003;1120.333;11130.795000000002;24.507;3.248;8.243;87.39;0;0;0.703;40.22;12.344;12.416;34.063;105.606;198337;28640;1.894;2.906;0;1.932;0.289;38.785;9.555;1.364;374.939;2311.539;63.716;45.945;97.673;229.283;703.667;20.779;24.764;577.516;626.739;22.427;19.983;665.143;371010;127483.9;98.889;19.735;342.2;42.218;6.97;284.644;462.45;26.759;139.329;878.224;157.046;16.20899999999999;96.101;803.2499999999997;525.1350000000001;605.319;7.6249999999999964;413.2860000000002;282.4849999999999;12.986000000000011;32.544;709.0849999999998;335129.3439999999;317368.49199999997;94.06100000000002;12.291999999999994;245.127;30.525999999999982;1.966000000000002;335.832;542.317;133.67400000000004;606.065;7941.032000000001
2014Q2;474.4;272.153;438.989;1511.281;1817.985;947.275;130.374;2067.433;2217.507;322.814;209.464;2237.71;1005999.82;561252.8;456.168;77.199;895.291;228.595;28.85;1066.327;1631.555;193.069;1573.247;16404.282;221.746;208.71;242.202;356.309;563.932;320.415;95.152;1045.157;1297.726;281.404;130.673;743.401;89502.273;69874.104;257.867;43.79;315.233;155.628;19.931;423.637;611.379;29.049;423.711;5453.664;158.724;41.294;48.83;189.045;84.014;222.503;24.763;398.752;726.499;253.487;88.479;98.194;34409.051;41964.458;117.169;6.378;196.657;111.073;2.26;51.658;280.686;18.599;194.375;4108.2;4.621;40.341;68.021;27.059;147.351;17.531;24.097;133.342;140.808;18.557;7.262;141.053;2460.68;8798.903;61.85;0.326;30.806;13.842;3.586;44.459;61.164;7.34;14.69;279.387;58.40100000000002;127.07499999999999;125.35100000000001;140.20500000000004;332.567;80.38100000000003;46.291999999999994;513.063;430.4190000000001;9.360000000000003;34.932;504.154;52632.542;19110.74300000001;78.84800000000004;37.086;87.77;30.712999999999994;14.084999999999999;327.52;269.52900000000005;3.1099999999999994;214.64600000000002;1066.077;252.65399999999997;63.44300000000001;196.78699999999998;1154.972;1254.0529999999999;626.8599999999999;35.221999999999994;1022.2760000000001;919.781;41.410000000000025;78.791;1494.3090000000002;916497.5469999999;491378.69600000005;198.301;33.409;580.058;72.96700000000001;8.919;642.69;1020.176;164.01999999999998;1149.536;10950.617999999999;22.297;3.358;7.818;90.81;0;0;0.888;38.099;12.574;11.884;34.78;105.985;211950.5;23816.6;2.178;2.89;0;1.819;0.267;38.084;9.861;1.424;374.939;2396.972;62.865;45.615;92.261;234.57;740.909;38.471;25.638;575.174;621.209;18.059;20.899;662.901;366960;130502.7;98.83;17.734;332.6;40.491;6.548;290.019;441.072;27.861;138.932;815.184;167.49199999999996;14.470000000000013;96.70799999999997;829.5920000000001;513.1439999999999;588.3889999999999;8.695999999999994;409.00300000000004;285.99800000000005;11.467000000000024;23.111999999999995;725.4230000000003;337587.0469999999;337059.39600000007;97.29299999999999;12.784999999999997;247.45799999999997;30.65700000000001;2.104000000000001;314.587;569.243;134.73499999999999;635.665;7738.461999999999
2014Q3;491.591;268.627;439.199;1521.484;1825.03;985.227;129.445;2073.481;2219.825;319.934;208.228;2203.711;1012139.41;568068.4;454.594;79.087;875.881;233.358;28.942;1073.486;1667.905;194.032;1578.723;16624.752;229.392;202.236;242.212;361.888;566.41;339.97;93.011;1032.909;1294.335;279.053;134.783;736.465;93097.317;69134.103;252.679;45.841;280.463;163.302;20.306;409.296;653.225;31.095;418.647;5516.569;163.58;37.142;48.8;189.2;81.152;227.433;29.891;387.997;687.021;251.752;91.087;97.469;35451.827;44741.203;127.334;7.007;192.507;110.864;2.275;49.214;343.383;18.347;192.339;4148;3.323;37.269;63.433;26.184;145.52;23.872;24.676;144.652;171.04;18.074;8.86;146.925;3897.421;7907.876;63.827;0.98;32.101;15.668;3.414;47.946;70.848;8.954;15.844;278.781;62.48899999999998;127.82499999999999;129.97899999999998;146.504;339.73799999999994;88.66500000000003;38.444;500.26000000000005;436.2740000000001;9.226999999999986;34.835999999999984;492.0710000000001;53748.068999999996;16485.024;61.518;37.854000000000006;55.85500000000002;36.76999999999999;14.617000000000003;312.13599999999997;238.99400000000003;3.793999999999997;210.464;1089.7880000000005;262.199;66.39100000000002;196.98700000000002;1159.596;1258.62;645.257;36.434;1040.5720000000001;925.4899999999998;40.88100000000003;73.44500000000002;1467.2459999999996;919042.093;498934.297;201.915;33.246;595.4179999999999;70.05600000000001;8.636;664.19;1014.68;162.937;1160.076;11108.183;25.808;3.175;7.53;91.85;0;0;0.914;39.943;12.594;11.867;34.615;105.481;229311.5;26739.1;2.708;2.943;0;1.832;0.259;38.525;10.168;1.498;365.311;2448.625;72.114;44.546;86.968;230.011;734.842;40.704;24.225;577.9;623.39;18.253;21.12;651.902;361090;124139.8;99.448;17.472;332.2;35.707;6.618;295.927;462.574;26.669;139.107;894.676;164.27700000000002;18.670000000000023;102.48900000000002;837.7350000000001;523.7779999999999;604.553;11.294999999999995;422.72900000000016;289.50599999999974;10.761000000000028;17.71000000000002;709.8629999999996;328640.593;348055.39700000006;99.759;12.831;263.2179999999999;32.51700000000002;1.7589999999999986;329.73800000000006;541.9379999999999;134.77;655.6580000000001;7764.8820000000005
2014Q4;503.236;281.289;431.464;1531.127;1818.888;964.634;133.42;2070.579;2224.56;321.631;203.381;2204.424;1029614.03;567910.7;455.93;82.347;899.989;229.391;30.239;1085.165;1810.859;195.129;1622.144;16902.619;234.477;214.497;234.219;364.557;539.187;316.678;99.261;1024.1;1303.326;274.023;131.048;729.295;97668.108;71680.701;254.066;45.996;285.406;158.913;20.783;433.667;760.724;34.277;384.439;5544.812;157.991;33.855;48.899;188.506;77.055;221.379;34.894;382.343;653.829;247.81;82.02;96.866;37766.679;48135.822;135.2;6.792;204.799;110.26;2.643;47.322;412.659;19.236;184.479;4122.6;5.402;47.707;50.852;28.424;127.184;25.358;29.822;143.615;186.94;16.418;10.311;143.319;5688.414;9352.861;66.97;0.433;39.133;16.115;3.184;60.398;107.048;10.565;17.615;400.933;71.08399999999999;132.93500000000003;134.468;147.627;334.948;69.941;34.54499999999999;498.1419999999998;462.5570000000001;9.795000000000023;38.717000000000006;489.11;54213.015;14192.018;51.896000000000015;38.771;41.474;32.53800000000001;14.956;325.94699999999995;241.01700000000005;4.476000000000001;182.345;1021.2789999999995;268.759;66.79199999999997;197.245;1166.57;1279.701;647.956;34.15899999999999;1046.4790000000003;921.2339999999999;47.60799999999995;72.333;1475.129;931945.922;496229.99899999995;201.864;36.35099999999999;614.5830000000001;70.47799999999998;9.456;651.498;1050.1349999999998;160.85199999999998;1237.705;11357.806999999999;31.997;3.151;7.059;90.47;0;0;0.907;42.105;12.774;12.285;36.785;106.747;250439.4;19867.3;3.192;4.523;0;1.65;0.283;40.28;10.474;1.592;374.911;2461.364;70.74;48.62;91.04;243.695;725.254;35.706;25.298;577.831;621.36;23.563;20.796;661.393;354940;125936.7;96.822;17.443;338.3;38.39;7.114;290.17;434.266;29.059;157.269;987.626;166.022;15.02099999999998;99.146;832.405;554.447;612.25;7.953999999999997;426.54300000000023;287.0999999999999;11.759999999999952;14.752000000000002;706.9889999999998;326566.522;350425.99899999995;101.85;14.384999999999991;276.2830000000001;30.437999999999974;2.059;321.04800000000006;605.3949999999998;130.20099999999996;705.5249999999999;7908.816999999999
2015Q1;517.309;285.598;450.614;1536.605;1834.447;948.497;136.221;2123.33;2230.448;305.365;203.596;2254.491;1037718.82;616248.3;464.508;84.499;956.375;231.629;30.856;1095.972;1818.696;194.583;1621.409;16981.977;243.379;222.865;263.983;382.199;572.701;353.231;100.933;1098.076;1295.684;259.074;133.424;783.065;102674.298;74680.983;255.771;47.165;340.68;159.352;22.756;470.305;737.949;35.799;393.074;5533.257;159.859;36.406;52.677;198.433;79.713;247.505;37.278;392.685;678.838;233.375;76.263;120.604;40288.18;46116.855;135.74;7.12;221.076;106.804;3.648;59.298;447.011;19.449;194.254;4138.6;5.262;50.521;56.38;29.797;132.852;52.993;32.996;175.769;198.227;15.973;11.868;143.112;6596.008;9617.596;76.259;0.756;49.991;20.76;3.677;59.261;135.763;11.484;21.22;470.403;78.25799999999998;135.938;154.92600000000002;153.96900000000002;360.1360000000001;52.733;30.659000000000006;529.6220000000001;418.619;9.726000000000012;45.293;519.349;55790.10999999999;18946.531999999992;43.77199999999998;39.289;69.61300000000001;31.788;15.431000000000001;351.746;155.17499999999993;4.865999999999998;177.60000000000002;924.2539999999992;273.92999999999995;62.733000000000004;186.63099999999997;1154.406;1261.7459999999999;595.266;35.288;1025.254;934.7639999999999;46.291;70.172;1471.426;935044.522;541567.317;208.737;37.333999999999996;615.6949999999999;72.27699999999999;8.100000000000001;625.6669999999999;1080.7469999999998;158.784;1228.335;11448.72;30.5;4.272;8.087;91.63;0;0;1.46;48.871;20.802;12.357;40.259;112.484;269792.1;29350.5;5.277;5.421;0;2.297;0.408;45.267;46.927;1.556;374.932;2459.666;79.942;49.687;88.533;249.156;728.615;20.148;26.25;576.008;629.894;22.989;20.35;669.642;340750;134494.2;105.337;18.998;340.4;37.927;6.953;278.69;430.442;26.017;142.889;1016.566;163.48799999999994;8.774000000000008;90.01099999999998;813.6199999999999;533.1309999999999;575.1179999999999;7.577999999999996;400.3749999999999;284.06799999999987;10.944999999999997;9.562999999999995;689.3;324502.422;377722.617;98.123;12.914999999999996;275.29499999999996;32.05299999999999;0.7390000000000008;301.70999999999987;603.3779999999999;131.21099999999998;710.514;7972.488
2015Q2;528.797;291.121;447.107;1576.778;1828.043;929.668;140.052;2140.448;2195.535;303.982;204.118;2274.827;1045826.43;626856.5;453.333;79.65;959.165;230.802;30.707;1101.278;1841.39;194.033;1659.353;16992.342;244.454;217.498;240.397;390.131;585.503;340.242;102.381;1050.488;1256.061;259.553;134.372;785.287;101109.205;75444.871;241.289;46.709;348.858;154.598;20.933;467.273;712.233;32.232;407.363;5521.129;184.286;36.343;51.83;203.784;80.269;238.495;36.986;372.536;647.387;233.401;78.507;132.559;38474.29;45388.993;128.37;7.96;217.298;103.838;3.558;66.29;430.935;21.742;229.123;4176.8;5.601;49.508;54.184;30.583;133.378;53.045;30.171;165.295;151.863;15.851;12.15;122.772;6052.42;10231.716;67.776;0.811;38.55;18.803;3.639;62.665;111.184;7.369;22.702;455.733;54.56700000000001;131.64699999999996;134.383;155.76399999999998;371.85600000000005;48.70200000000001;35.22400000000001;512.657;456.811;10.300999999999986;43.71500000000001;529.956;56582.495;19824.161999999997;45.14299999999999;37.938;93.01;31.95700000000002;13.736;338.318;170.11399999999995;3.1209999999999987;155.538;888.5959999999998;284.343;73.62299999999999;206.71000000000004;1186.647;1242.54;589.4259999999999;37.67099999999999;1089.9599999999998;939.4739999999999;44.42900000000003;69.74599999999998;1489.5400000000002;944717.2250000001;551411.629;212.04400000000004;32.941;610.307;76.20399999999998;9.774000000000001;634.005;1129.1570000000002;161.801;1251.99;11471.213;31.482;7.356;12.094;94.88;0;0;3.385;71.819;42.807;12.895;37.934;131.777;291248.5;31807.7;11.427;3.117;0;5.082;0.94;58.471;83.38;1.523;374.932;2460.911;76.236;49.562;93.366;239.476;711.927;20.079;26.777;569.685;609.793;22.44;19.019;675.372;335390;139148.1;100.718;16.628;330.1;37.208;7.145;267.966;422.947;28.786;147.303;954.175;176.625;16.705;101.25000000000004;852.2909999999998;530.6129999999999;569.347;7.508999999999993;448.4559999999999;286.8739999999999;9.09400000000003;12.792999999999985;682.3910000000002;318078.7250000001;380455.8289999999;99.89900000000004;13.196000000000002;280.207;33.91399999999999;1.6890000000000018;307.568;622.83;131.492;729.755;8056.1269999999995
2015Q3;548.925;293.893;447.677;1596.748;1827.747;927.856;137.492;2139.415;2197.347;305.909;203.581;2263.185;1045471.25;644393.3;451.503;79.552;1015.684;235.706;32.218;1111.25;1840.286;193.399;1659.774;17103.829;253.773;214.801;246.827;388.641;654.584;331.483;99.613;1076.646;1231.003;262.983;132.499;778.792;105984.381;73149.747;236.914;46.655;395.483;155.461;21.781;475.86;664.482;33.985;411.408;5498.7;185.304;38.314;51.642;208.532;104.293;215.954;31.732;365.779;637.351;241.702;77.719;126.45;35855.931;52481.008;131.916;8.452;238.325;102.382;3.682;70.223;434.113;19.288;227.221;4145.6;5.287;48.105;50.831;31.557;152.786;47.689;30.167;163.214;161.39;15.771;10.925;135.972;8583.836;8662.027;63.317;0.789;38.382;20.836;3.765;64.595;109.063;10.323;26.766;557.241;63.181999999999995;128.382;144.35399999999998;148.55200000000002;397.50499999999994;67.84;37.714;547.653;432.26199999999994;5.510000000000005;43.855000000000004;516.37;61544.614;12006.712000000001;41.68099999999999;37.414;118.77600000000001;32.24300000000001;14.334;341.04200000000003;121.30599999999997;4.373999999999999;157.42100000000002;795.8589999999995;295.15199999999993;79.09199999999998;200.85000000000002;1208.107;1173.163;596.373;37.87899999999999;1062.769;966.3440000000003;42.92599999999999;71.082;1484.393;939486.869;571243.5530000001;214.589;32.897000000000006;620.201;80.24499999999998;10.437000000000005;635.39;1175.804;159.414;1248.366;11605.129;34.843;10.051;15.366;96.54;0;0;5.349;92.721;63.558;11.743;40.853;150.275;309571.8;30000.1;16.94;3.157;0;7.754;1.523;73.289;119.833;1.508;370.667;2461.948;88.272;48.868;91.448;261.226;662.678;21.041;26.511;562.75;616.345;23.178;19.458;660.339;322840;140925.5;98.903;15.658;330.6;38.935;7.015;265.521;468.433;29.156;158.932;941.902;172.03699999999992;20.17299999999998;94.03600000000004;850.341;510.485;575.332;6.018999999999988;407.298;286.44100000000026;8.004999999999985;10.770999999999994;673.7789999999999;307075.0689999999;400317.9530000001;98.746;14.082000000000006;289.601;33.55599999999997;1.8990000000000054;296.58;587.538;128.74999999999997;718.767;8201.279
2015Q4;559.156;292.874;438.657;1635.591;1836.047;904.464;144.537;2134.071;2197.474;314.987;201.578;2241.195;1052524.59;629971.2;446.049;82.041;1038.987;235.046;32.111;1114.129;1881.274;192.448;1683.922;17634.537;255.694;216.167;234.354;400.65;677.453;273.819;102.199;1052.611;1214.071;270.154;129.942;753.989;113036.355;73637.698;227.142;47.935;405.225;153.995;21.603;478.794;702.691;32.344;445.531;5481.482;187.686;40.327;50.944;214.812;129.699;196.536;26.835;354.481;627.597;247.956;77.734;121.418;37632.756;55338.714;132.822;7.804;252.978;102.392;3.881;73.848;440.414;19.834;239.678;4091.6;4.753;48.101;50.893;31.188;161.299;50.3;29.515;167.589;153.814;16.055;10.312;121.092;8711.452;7458.18;61.739;0.749;29.379;20.855;3.853;74.905;120.592;8.787;19.541;559.175;63.25499999999998;127.739;132.51700000000002;154.64999999999998;386.4549999999999;26.98300000000002;45.849000000000004;530.5410000000002;432.65999999999997;6.143000000000008;41.896000000000015;511.47900000000004;66692.14699999998;10840.804000000004;32.580999999999996;39.382;122.86800000000001;30.748000000000008;13.869000000000002;330.04099999999994;141.68500000000006;3.7230000000000008;186.312;830.7070000000001;303.462;76.70700000000002;204.30299999999997;1234.9409999999998;1158.594;630.645;42.33800000000001;1081.4599999999998;983.4030000000002;44.83300000000003;71.636;1487.2060000000001;939488.2350000001;556333.502;218.90699999999998;34.105999999999995;633.7620000000001;81.05099999999999;10.507999999999996;635.3349999999999;1178.5829999999999;160.104;1238.391;12153.055;30.24;12.956;19.161;94.11;0;0;7.447;114.974;85.952;11.095;41.943;170.078;325001.9;16177.8;22.448;3.281;0;10.435;2.072;88.919;156.286;1.584;374.9;2461.554;93.685;48.97;88.056;265.653;617.339;39.882;27.236;549.499;607.41;23.718;19.352;651.754;309000;137124.5;98.088;15.835;349.4;36.446;6.789;255.37;421.358;26.605;155.599;1067.523;179.53699999999998;14.78100000000002;97.08599999999997;875.1779999999999;541.255;590.763;7.655000000000005;416.98699999999974;290.0410000000003;10.020000000000028;10.340999999999998;665.3740000000001;305486.3350000001;403031.20199999993;98.37099999999998;14.989999999999995;284.3620000000001;34.16999999999999;1.6469999999999967;291.04599999999994;600.9389999999999;131.91500000000002;707.892;8623.978000000001
2016Q1;572.106;298.885;454.315;1621.807;1857.285;893.087;146.794;2187.434;2207.034;312.362;207.115;2300.107;1057497.51;669791.4;446.535;80.632;1061.027;236.837;32.545;1136.25;1827.37;191.245;1670.236;17876.495;256.837;223.892;258.923;401.086;733.469;268.795;105.8;1123.991;1192.596;268.894;132.317;788.448;111053.418;74142.481;217.671;47.297;424.059;146.981;21.643;490.984;613.151;27.233;433.814;5619.691;173.018;40.559;53.044;205.349;138.786;199.094;28.214;350.776;673.487;245.811;75.292;118.754;33432.192;57998.434;131.313;8.038;242.594;98.535;3.792;73.343;403.004;13.343;232.322;4069.2;5.321;49.541;51.404;30.068;163.627;46.564;31.671;178.964;163.816;15.949;11.793;145.429;9859.679;7453.82;58.994;1.724;25.728;22.038;3.343;85.803;124.402;12.701;19.974;624.103;78.49799999999999;133.792;154.47500000000002;165.669;431.056;23.13700000000002;45.915;594.251;355.293;7.133999999999999;45.232000000000006;524.265;67761.54699999999;8690.226999999999;27.364000000000004;37.535000000000004;155.73700000000002;26.407999999999998;14.508;331.83799999999997;85.74499999999993;1.189;181.51800000000003;926.388;315.269;74.993;195.392;1220.721;1123.816;624.2919999999999;40.994000000000014;1063.4430000000002;1014.4380000000001;43.46800000000002;74.798;1511.659;946444.092;595648.919;228.86400000000003;33.33500000000001;636.9680000000001;89.856;10.902000000000001;645.2660000000001;1214.219;164.012;1236.422;12256.804;40.607;15.881;22.767;91.16;0;0;9.619;134.257;108.746;12.84;43.794;190.052;349195.5;24396.7;28.22;3.418;0;13.551;2.69;98.294;187.591;1.637;374.907;2461.326;104.417;49.474;85.402;271.563;589.266;42.421;28.234;550.085;621.984;21.96;19.02;663.271;309650;148484.7;99.847;15.76;353.5;39.17;6.722;303.877;486.811;25.013;158.43;1158.967;170.24500000000003;9.637999999999998;87.223;857.9979999999999;534.5500000000001;581.8709999999999;3.1410000000000124;379.1010000000001;283.7080000000001;8.668000000000017;11.984000000000005;658.3360000000002;287598.59199999995;422767.51900000003;100.79700000000004;14.157000000000009;283.4680000000001;37.13499999999999;1.490000000000001;243.09500000000008;539.8170000000002;137.362;703.085;8636.510999999999
2016Q2;583.194;298.679;459.589;1647.967;1850.404;903.381;142.416;2217.127;2210.629;318.532;200.301;2321.446;1068766.95;683651.4;442.154;83.486;1137.511;243.387;32.366;1145.229;1879.314;190.128;1708.538;17883.652;252.478;223.788;262.945;407.952;765.194;275.075;96.975;1130.253;1175.985;275.091;124.78;767.908;110536.353;76388.597;209.774;49.282;486.84;147.118;21.422;496.478;592.567;27.598;445.803;5668.196;173.078;42.283;56.825;207.927;153.915;215.4;30.554;355.146;692.15;252.23;74.315;119.828;33624.123;62450.882;136.164;8.162;254.393;98.741;4.12;75.069;404.041;12.53;231.415;4034.7;9.843;48.755;49.778;28.076;162.848;49.408;30.427;171.764;162.872;16.122;11.602;137.698;8074.213;6286.228;55.239;0.645;26.384;22.448;3.542;84.892;116.668;11.477;20.051;601.779;69.557;132.75;156.342;171.949;448.431;10.266999999999982;35.99399999999999;603.343;320.9629999999999;6.7390000000000185;38.863;510.38200000000006;68838.017;7651.486999999996;18.371000000000016;40.474999999999994;206.063;25.928999999999995;13.76;336.517;71.858;3.5909999999999993;194.33700000000002;1031.717;330.71599999999995;74.89099999999996;196.644;1240.015;1085.21;628.306;45.441;1086.874;1034.644;43.440999999999974;75.52099999999999;1553.538;958230.597;607262.8030000001;232.38;34.20400000000001;650.671;96.269;10.943999999999999;648.751;1286.747;162.52999999999997;1262.7350000000001;12215.455999999998;35.576;20.797;28.473;94.61;0;0;12.824;166.073;142.138;12.533;47.74;221.364;376382.2;15396.7;36.775;3.45;0;17.121;3.25;118.392;218.896;1.643;374.907;2462.303;117.653;50.354;86.471;275.905;552.813;48.04;28.325;539.888;610.463;22.12;17.886;671.991;309370;152406.8;96.947;16.307;365.7;38.599;6.55;337.651;440.274;25.799;164.201;1127.664;177.4869999999999;3.7399999999999665;81.69999999999999;869.5000000000002;532.397;580.2660000000001;4.292000000000005;380.913;282.043;8.787999999999972;9.894999999999985;660.183;272478.3969999999;439459.30300000013;98.65799999999999;14.44700000000001;284.97100000000006;40.549000000000014;1.1439999999999992;192.7079999999999;627.5770000000001;135.08799999999997;723.6270000000002;8625.488999999998
